repoLanguage,forkCount,stargazerCount,repoAge,state,deletions,additions,changedFiles,commentsTotalCount,commitsTotalCount,prExperience,isMember,authorComments,reviewersComments,reviewersTotalCount,bodyLength,prSize,reviewTime,purpose
TypeScript,41369,87413,2964.7047453703703,MERGED,6350,31817,300,1,78,597,True,0,1,1,17261,38167,1.0825,Document
TypeScript,1297,21107,441.07372685185186,CLOSED,315,1018,65,1,2,1011,True,0,1,1,15474,1333,13.315555555555555,Document
Java,450,746,4101.479120370371,MERGED,4417,11257,128,2,5,27,False,0,2,1,8915,15674,40.06861111111111,Document
TypeScript,4,33,791.7056944444445,MERGED,271,746,21,1,7,219,False,0,1,1,7842,1017,0.19611111111111112,Document
TypeScript,4,33,791.2243518518518,MERGED,9069,733,12,1,10,378,False,0,1,1,8673,9802,1.448611111111111,Document
TypeScript,1073,11366,1121.7696875,MERGED,711,544,28,0,39,32,True,0,0,0,10279,1255,0.25194444444444447,Document
Java,450,746,4099.1194444444445,MERGED,198,12,11,1,16,48,False,0,1,1,8803,210,3.6569444444444446,Feature
Go,1835,11245,1757.882141203704,MERGED,1493,4290,17,1,2,35,False,0,1,1,8260,5783,0.18055555555555555,Document
Go,1835,11245,1754.6189930555556,MERGED,140,1623,46,1,1,2,False,0,1,1,9749,1763,24.6925,Document
Go,1835,11245,1754.0186342592594,MERGED,120,93,38,0,1,13,False,0,0,0,9732,213,20.421666666666667,Document
TypeScript,3393,2334,994.8878125,MERGED,539,4849,89,3,104,1,False,0,3,2,12635,5388,395.98,Document
TypeScript,1073,11366,1122.7244675925926,MERGED,144,611,37,1,58,136,True,0,1,1,15316,755,166.1472222222222,Bug
Python,4516,54988,950.1638541666666,MERGED,27,102,1,2,11,145,False,0,2,1,11506,129,120.24361111111111,Document
TypeScript,1073,11366,1120.7814930555555,MERGED,761,631,22,1,7,84,True,0,1,1,13261,1392,42.87888888888889,Bug
TypeScript,1073,11366,1119.6855787037036,MERGED,64,340,15,1,8,133,True,0,1,1,13007,404,26.334444444444443,Bug
Go,1835,11245,1753.1566666666668,MERGED,2813,137,34,1,3,22,True,0,1,1,13069,2950,42.015277777777776,Document
V,2097,34362,1586.104386574074,MERGED,11,128,14,5,17,32,True,2,3,1,685,139,104.19583333333334,Bug
V,2097,34362,1585.4629513888888,MERGED,19,22,4,0,3,30,True,0,0,0,1182,41,15.814444444444444,Bug
TypeScript,15,34,523.7698263888889,MERGED,15,18,3,0,7,52,False,0,0,0,326,33,1848.701111111111,Bug
TypeScript,15,34,519.644386574074,MERGED,322,1664,56,0,15,333,False,0,0,0,366,1986,1965.0244444444445,Feature
V,2097,34362,1585.641747685185,MERGED,5,0,4,0,1,31,True,0,0,0,1419,5,11.533333333333333,Bug
PHP,883,2338,1864.8382291666667,CLOSED,3,27,3,7,1,67,False,4,3,2,2295,30,1799.5952777777777,Document
Python,547,7160,2271.482523148148,MERGED,0,4,1,0,3,298,True,0,0,0,811,4,1202.6566666666668,Bug
Python,547,7160,2268.6775231481483,CLOSED,24,24,2,0,1,0,False,0,0,0,803,48,1241.9022222222222,Bug
TypeScript,2147,14723,1507.0980439814814,MERGED,65,5,3,0,6,731,False,0,0,0,949,70,67.42055555555555,Bug
Vue,10806,21162,1053.356261574074,MERGED,1,1,1,2,2,1,False,0,2,2,1316,2,1017.395,Bug
TypeScript,2147,14723,1507.0377430555554,MERGED,10,22,1,0,1,180,False,0,0,0,660,32,0.07277777777777777,Feature
TypeScript,202,107,1179.0430439814816,CLOSED,0,0,0,5,2,255,True,1,4,4,1574,0,179.65333333333334,Document
C++,2234,23696,2388.7972916666668,MERGED,0,39,2,5,13,4,False,1,4,2,1038,39,766.3430555555556,Feature
TypeScript,12,11,1022.4421874999999,MERGED,1,1,1,0,1,114,False,0,0,0,767,2,31.0575,Bug
Go,1835,11245,1762.602013888889,MERGED,52,63,3,0,2,117,False,0,0,0,368,115,10.567222222222222,Feature
TypeScript,2147,14723,1506.025486111111,MERGED,0,1,1,0,1,177,False,0,0,0,590,1,2.546388888888889,Feature
TypeScript,2147,14723,1505.9352662037036,CLOSED,0,10,1,0,1,38,False,0,0,0,637,10,1.3841666666666668,Bug
Python,547,7160,2271.4664583333333,MERGED,28,28,1,1,6,13,False,0,1,1,1069,56,552.9008333333334,Document
TypeScript,178,1359,355.76708333333335,MERGED,1,1,1,1,1,12,False,0,1,1,713,2,0.5413888888888889,Bug
TypeScript,2147,14723,1506.1969907407408,MERGED,2,2,1,0,1,179,False,0,0,0,976,4,0.4413888888888889,Bug
TypeScript,85,723,349.04428240740737,MERGED,8,12,1,0,2,22,False,0,0,0,1035,20,4.400277777777778,Document
TypeScript,178,1359,352.5662037037037,MERGED,0,1,1,1,1,11,False,0,1,1,840,1,79.58777777777777,Feature
TypeScript,85,723,349.0216898148148,MERGED,0,2,1,0,1,21,False,0,0,0,1104,2,0.25194444444444447,Document
TypeScript,2147,14723,1506.0734722222223,MERGED,2,10,2,0,1,178,False,0,0,0,851,12,1.3788888888888888,Feature
Go,30,295,378.0413078703704,MERGED,0,1,1,0,1,106,True,0,0,0,1136,1,0.11888888888888889,Bug
TypeScript,2147,14723,1505.8226504629629,MERGED,0,1,1,0,1,2,False,0,0,0,733,1,4.331944444444445,Bug
Python,547,7160,2272.5056712962964,MERGED,54,353,7,0,3,14,False,0,0,0,850,407,0.2608333333333333,Bug
V,2097,34362,1586.530150462963,MERGED,0,46,2,1,2,228,True,0,1,1,490,46,63.073055555555555,Bug
PHP,1334,2960,4242.4609375,MERGED,0,1,1,1,2,21,False,0,1,1,766,1,18.32138888888889,Document
Vue,10806,21162,1055.3866087962963,CLOSED,16,16,1,4,1,7,False,2,2,2,1331,32,1329.4577777777777,Bug
Go,421,1654,1544.126145833333,MERGED,0,2,1,0,1,67,False,0,0,0,1069,2,1.4541666666666666,Bug
TypeScript,2147,14723,1502.9913310185184,MERGED,2,3,1,0,1,41,False,0,0,0,1128,5,0.7686111111111111,Feature
TypeScript,261,3765,709.6849421296297,MERGED,24,3,1,0,2,42,False,0,0,0,1264,27,72.11805555555556,Document
TypeScript,2147,14723,1506.8211226851852,MERGED,7,11,3,0,2,676,False,0,0,0,1516,18,48.19722222222222,Feature
V,2097,34362,1586.4020138888889,MERGED,2,6,2,2,2,227,True,1,1,1,509,8,19.14666666666667,Bug
Go,421,1654,1543.0607060185184,MERGED,1,1,1,0,1,248,False,0,0,0,790,2,20.833055555555557,Bug
TypeScript,261,3765,710.8429398148147,MERGED,1,8,2,0,1,626,True,0,0,0,1526,9,0.3202777777777778,Document
TypeScript,261,3765,710.7572222222221,MERGED,0,20,2,0,5,189,False,0,0,0,1542,20,0.5277777777777778,Document
Rust,264,5383,436.7670949074074,MERGED,9,187,11,4,7,0,False,2,2,1,2214,196,772.5127777777777,Feature
TypeScript,261,3765,710.6419097222223,MERGED,55,62,3,0,1,188,False,0,0,0,1357,117,0.6488888888888888,Document
TypeScript,85,723,349.3990856481482,CLOSED,3,3,1,1,5,4,False,1,0,0,1304,6,45.97805555555556,Feature
TypeScript,85,723,345.28065972222225,MERGED,12,3,1,0,1,18,False,0,0,0,1284,15,0.19361111111111112,Document
TypeScript,261,3765,710.5333101851852,MERGED,204,45,2,0,1,936,True,0,0,0,1277,249,0.295,Document
TypeScript,178,1359,355.6990856481482,MERGED,11,2,4,1,1,11,False,0,1,1,1418,13,1.35,Feature
V,2097,34362,1584.7677430555557,CLOSED,2,2,1,1,1,225,True,0,1,1,503,4,7.377777777777778,Bug
TypeScript,261,3765,709.8422916666667,MERGED,4,9,2,0,1,222,False,0,0,0,1567,13,0.2813888888888889,Document
TypeScript,12,11,1023.1140393518518,MERGED,15,44,6,0,45,42,False,0,0,0,2315,59,146.89138888888888,Feature
TypeScript,261,3765,709.7242361111112,MERGED,5,5,2,0,2,68,False,0,0,0,1177,10,0.5430555555555555,Document
TypeScript,261,3765,709.7052083333333,CLOSED,1,1,1,0,1,0,False,0,0,0,1149,2,0.05444444444444444,Document
Vue,293,495,864.5987847222223,MERGED,2,2,1,3,2,175,True,0,3,2,545,4,4.336666666666667,Bug
TypeScript,85,723,349.1636226851852,MERGED,3,3,2,0,2,171,False,0,0,0,1385,6,2.2730555555555556,Document
V,2097,34362,1586.0786458333332,MERGED,0,3,1,6,1,0,False,3,3,1,709,3,73.91527777777777,Document
C++,2234,23696,2390.970659722222,MERGED,1,3,1,1,1,5,False,0,1,1,734,4,16.951944444444443,Feature
V,2097,34362,1582.5580787037036,MERGED,121,131,11,1,6,28,True,0,1,1,4793,252,16.199166666666667,Bug
TypeScript,2147,14723,1506.0016666666668,MERGED,6,20,1,0,4,39,False,0,0,0,1257,26,2.221388888888889,Bug
TypeScript,2147,14723,1505.8296180555556,MERGED,9,19,7,0,2,42,False,0,0,0,1535,28,3.1469444444444443,Bug
Go,30,295,378.02373842592596,MERGED,1,33,2,0,1,105,True,0,0,0,1915,34,0.1325,Bug
Python,547,7160,2272.4078587962963,CLOSED,36,61,4,1,4,228,False,0,1,1,805,97,173.75861111111112,Bug
Rust,417,2801,958.0160185185185,MERGED,1,255,5,2,7,28,False,0,2,2,370,256,7.971388888888889,Document
C++,2234,23696,2391.744722222222,MERGED,3,5,1,1,1,332,False,0,1,1,870,8,2.2925,Bug
JavaScript,8844,63474,4111.303703703704,MERGED,474,1052,83,0,5,116,True,0,0,0,1015,1526,48.77916666666667,Document
Rust,264,5383,438.1034375,MERGED,1,1,1,0,2,0,False,0,0,0,856,2,1.49,Bug
Vue,293,495,860.8563078703704,MERGED,9,34,3,7,2,174,True,1,6,4,620,43,90.98027777777777,Bug
Rust,264,5383,437.8663888888889,CLOSED,2,2,1,4,1,174,False,1,3,1,1012,4,0.8588888888888889,Feature
TypeScript,2147,14723,1502.9917824074073,MERGED,16,55,2,1,1,104,False,0,1,1,1287,71,70.92166666666667,Document
TypeScript,42,46,799.7491782407407,MERGED,4,8,2,1,4,25,False,0,1,1,364,12,2.6902777777777778,Feature
PHP,1334,2960,4241.0827430555555,MERGED,34,56,3,5,6,873,False,2,3,2,1793,90,93.4725,Bug
TypeScript,261,3765,706.8828935185185,MERGED,1,1,1,0,1,144,True,0,0,0,1202,2,0.006388888888888889,Document
TypeScript,261,3765,706.7571296296296,MERGED,2,2,1,0,1,219,False,0,0,0,1277,4,0.49083333333333334,Document
V,2097,34362,1584.6702199074073,MERGED,3,24,2,0,2,29,True,0,0,0,751,27,15.55861111111111,Bug
TypeScript,261,3765,706.6596643518519,MERGED,6,1,1,0,1,620,True,0,0,0,1174,7,0.24388888888888888,Document
TypeScript,12,11,1018.5150810185186,MERGED,4,4,2,0,1,163,False,0,0,0,1159,8,15.228055555555555,Feature
TypeScript,261,3765,709.6416087962963,MERGED,19,20,1,0,1,41,False,0,0,0,2395,39,361.4247222222222,Document
TypeScript,2147,14723,1503.033148148148,MERGED,5,145,5,0,1,86,False,0,0,0,1629,150,1.2255555555555555,Bug
TypeScript,261,3765,710.5469675925925,MERGED,19,28,4,0,1,937,True,0,0,0,1853,47,0.7986111111111112,Document
TypeScript,2147,14723,1502.8707060185186,MERGED,5,13,1,0,1,40,False,0,0,0,1571,18,2.3088888888888888,Bug
Vue,293,495,864.0228819444445,MERGED,7,24,4,6,2,390,False,1,5,4,969,31,48.24611111111111,Bug
C++,2234,23696,2390.8496180555553,MERGED,6,32,2,2,3,329,False,1,1,1,859,38,2.648888888888889,Feature
TypeScript,7,6,674.9671296296297,MERGED,0,8,1,0,1,277,False,0,0,0,792,8,99.98777777777778,Document
TypeScript,261,3765,709.767037037037,MERGED,328,94,8,0,2,221,False,0,0,0,2153,422,0.5847222222222223,Document
TypeScript,202,107,1174.048611111111,MERGED,68,69,4,3,3,239,True,0,3,3,3446,137,89.61694444444444,Document
Go,395,660,1299.3092476851853,MERGED,2,2,1,0,1,126,False,0,0,0,252,4,325.1816666666667,Feature
Go,421,1654,1543.9588425925924,MERGED,44,44,1,2,1,99,False,1,1,1,1969,88,143.21444444444444,Document
TypeScript,261,3765,709.5120138888889,MERGED,24,31,4,0,2,623,True,0,0,0,1701,55,2.4347222222222222,Document
JavaScript,5139,7050,1233.965474537037,MERGED,1,1,1,1,1,0,False,0,1,1,774,2,0.16666666666666666,Document
Vue,293,495,860.0931134259259,MERGED,1,1,2,4,1,387,False,0,4,3,678,2,3.2466666666666666,Bug
JavaScript,8844,63474,4107.196458333333,MERGED,2,2,1,0,1,7,True,0,0,0,1059,4,95.92833333333333,Bug
TypeScript,202,107,1178.6002083333333,MERGED,8,19,2,3,3,260,True,1,2,2,1047,27,1.7744444444444445,Document
Vue,293,495,860.8529166666667,MERGED,616,379,27,13,18,173,True,4,9,6,1301,995,456.77472222222224,Bug
Vue,293,495,860.1261805555555,MERGED,13,30,2,8,5,388,False,1,7,5,871,43,167.26527777777778,Bug
Java,450,746,4102.183333333333,MERGED,1,1,1,1,1,80,True,0,1,1,768,2,18.828333333333333,Bug
Python,19248,70258,2494.5604282407407,CLOSED,0,1,1,2,3,313,False,2,0,0,133,1,10.30888888888889,Feature
TypeScript,41369,87413,2967.7731597222223,MERGED,39,360,9,1,11,77,True,0,1,1,4487,399,1585.1463888888889,Document
Go,395,660,1300.019826388889,MERGED,6,4,1,0,1,127,False,0,0,0,222,10,0.29694444444444446,Feature
TypeScript,261,3765,706.7984375,MERGED,1,10,2,0,1,112,False,0,0,0,1951,11,0.6802777777777778,Document
TypeScript,261,3765,706.7436458333333,MERGED,2,18,2,0,1,111,False,0,0,0,2185,20,0.28888888888888886,Document
PHP,1334,2960,4241.111608796296,MERGED,1,1,1,1,1,163,False,0,1,1,1705,2,46.93861111111111,Document
TypeScript,261,3765,706.4855324074074,MERGED,20,7,5,0,1,927,True,0,0,0,1808,27,0.8061111111111111,Document
Go,395,660,1298.8553819444444,MERGED,0,79,1,0,2,123,False,0,0,0,213,79,8.660277777777777,Feature
TypeScript,85,723,346.1610069444444,MERGED,5,43,2,0,2,19,False,0,0,0,2437,48,0.6947222222222222,Document
TypeScript,202,107,1179.0515625,MERGED,87,41,2,3,3,257,True,0,3,3,1856,128,179.40083333333334,Document
TypeScript,202,107,1179.0199305555554,MERGED,17,14,2,3,4,253,True,0,3,3,2039,31,180.55555555555554,Document
TypeScript,202,107,1178.9350925925926,MERGED,92,89,1,3,1,248,True,0,3,3,1411,181,182.88833333333332,Document
TypeScript,202,107,1178.6786689814815,MERGED,321,145,2,4,6,243,True,0,4,3,1282,466,188.8713888888889,Document
TypeScript,202,107,1178.5745949074073,MERGED,45,22,1,3,3,242,True,0,3,3,1865,67,191.3802777777778,Document
V,2097,34362,1582.4140625,MERGED,0,42,3,5,3,219,True,1,4,3,706,42,54.07083333333333,Bug
TypeScript,261,3765,710.8765856481482,CLOSED,0,0,0,0,0,263,True,0,0,0,2911,0,66.18888888888888,Document
V,2097,34362,1582.9263773148148,MERGED,2,35,2,0,2,221,True,0,0,0,1177,37,20.708333333333332,Bug
V,2097,34362,1582.9365162037038,MERGED,1,16,2,0,1,222,True,0,0,0,770,17,13.620277777777778,Bug
Python,19248,70258,2495.4409953703703,CLOSED,13,14,3,3,6,1614,False,3,0,0,1293,27,13.668611111111112,Bug
JavaScript,8844,63474,4111.757361111111,MERGED,0,3,1,0,1,8,True,0,0,0,1122,3,34.63944444444444,Document
Vue,10806,21162,1053.7992245370372,CLOSED,0,1,1,1,1,3,False,0,1,1,1088,1,0.13944444444444445,Document
TypeScript,58,78,854.3619212962963,MERGED,416,77,4,2,2,209,True,1,1,1,2397,493,16.06972222222222,Feature
TypeScript,202,107,1174.7676157407407,MERGED,1,1,1,2,1,241,True,0,2,2,1024,2,0.10916666666666666,Bug
TypeScript,202,107,1174.736087962963,MERGED,2,2,1,3,1,240,True,0,3,3,1038,4,0.6813888888888889,Bug
Rust,264,5383,437.8272222222222,MERGED,135,100,25,0,4,256,True,0,0,0,1732,235,1.3913888888888888,Feature
TypeScript,15,34,523.3870833333334,MERGED,3,67,1,0,2,489,True,0,0,0,157,70,8.945,Bug
TypeScript,261,3765,710.9428009259259,MERGED,16,25,5,0,1,220,True,0,0,0,2878,41,0.27166666666666667,Document
TypeScript,15,34,524.6412731481481,CLOSED,2,3,1,0,3,54,False,0,0,0,214,5,2.5922222222222224,Document
TypeScript,261,3765,710.761724537037,MERGED,12,9,3,0,1,941,True,0,0,0,2146,21,0.3036111111111111,Document
Go,54,353,762.8462615740741,MERGED,1,3,1,0,2,45,True,0,0,0,755,4,0.5186111111111111,Feature
TypeScript,261,3765,710.6062384259259,MERGED,8,32,4,0,1,219,True,0,0,0,2552,40,5.633333333333334,Document
Vue,293,495,864.9547453703703,MERGED,1,98,6,11,9,391,False,3,8,4,1227,99,51.068333333333335,Bug
TypeScript,261,3765,710.5067939814816,MERGED,12,35,4,0,2,935,True,0,0,0,2407,47,0.32861111111111113,Document
Go,395,660,1299.0299189814816,MERGED,0,1,1,2,1,15,False,1,1,1,212,1,73.94833333333334,Bug
TypeScript,261,3765,709.8759143518519,MERGED,12,13,3,0,3,264,True,0,0,0,2503,25,14.994444444444444,Document
TypeScript,15,34,524.7034259259259,CLOSED,1,1,1,0,2,55,False,0,0,0,223,2,1.0980555555555556,Document
Vue,293,495,865.1013425925926,MERGED,13,117,4,13,8,392,False,3,10,4,1271,130,24.023611111111112,Bug
Python,547,7160,2271.9500694444446,MERGED,392,45,11,0,13,9,False,0,0,0,1198,437,74.495,Bug
Starlark,440,286,521.4128935185184,MERGED,49,15,1,2,16,9,False,0,2,1,365,64,135.01055555555556,Bug
Go,395,660,1299.1374305555555,MERGED,1,1,1,0,1,67,False,0,0,0,180,2,46.38055555555555,Feature
TypeScript,261,3765,709.7588194444444,MERGED,1,69,4,0,2,220,False,0,0,0,2270,70,0.4577777777777778,Document
TypeScript,261,3765,709.6365856481481,MERGED,6,67,6,0,1,932,True,0,0,0,2961,73,0.2877777777777778,Document
Go,395,660,1299.016261574074,CLOSED,26,20,2,0,3,341,False,0,0,0,387,46,24.829722222222223,Feature
Go,395,660,1298.8959027777778,MERGED,39,34,1,0,7,124,False,0,0,0,281,73,2.269722222222222,Feature
Go,395,660,1299.1049537037036,MERGED,6,10,1,0,3,16,False,0,0,0,241,16,22.39361111111111,Feature
TypeScript,15,34,523.6642824074074,MERGED,1,1,1,0,2,994,False,0,0,0,231,2,2.2711111111111113,Bug
TypeScript,15,34,523.6231828703704,MERGED,12,12,1,0,2,993,False,0,0,0,205,24,3.2558333333333334,Feature
TypeScript,12,11,1019.2661689814814,MERGED,6,11,5,0,1,111,False,0,0,0,2807,17,76.08694444444444,Feature
Go,395,660,1299.2120486111112,MERGED,1,1,1,0,1,125,False,0,0,0,230,2,0.06666666666666667,Bug
Python,2407,12183,272.3097569444445,MERGED,7,2,1,1,1,3,False,0,1,1,2032,9,15.89861111111111,Document
TypeScript,7,6,678.8849421296296,MERGED,0,341,4,0,67,25,True,0,0,0,2035,341,147.3697222222222,Feature
Python,547,7160,2267.621527777778,MERGED,26,84,2,0,35,30,False,0,0,0,621,110,357.61,Bug
TypeScript,202,107,1177.9898148148147,MERGED,175,139,1,11,16,3,False,4,7,4,623,314,371.94444444444446,Bug
Python,137,75,716.0575578703703,MERGED,0,47,4,0,11,1,False,0,0,0,1319,47,1146.9405555555556,Bug
TypeScript,261,3765,706.7469675925926,MERGED,148,333,14,0,3,930,True,0,0,0,2958,481,69.4811111111111,Document
TypeScript,202,107,1178.9359490740742,MERGED,111,93,4,3,4,261,True,0,3,3,2153,204,238.3997222222222,Document
C++,2234,23696,2387.9718749999997,MERGED,0,66,3,2,4,41,False,1,1,1,1377,66,66.59222222222222,Document
Vue,10806,21162,1055.2735185185186,MERGED,2,5,2,1,1,3,False,0,1,1,2025,7,75.75722222222223,Document
JavaScript,9664,43889,3691.002511574074,MERGED,1,4,2,0,2,255,True,0,0,0,287,5,23.65361111111111,Feature
Rust,433,2229,266.4860648148148,MERGED,1,1,1,0,1,931,False,0,0,0,238,2,3.214722222222222,Bug
Go,421,1654,1543.4856828703705,MERGED,72,105,1,0,1,456,True,0,0,0,2533,177,33.825833333333335,Bug
Vue,293,495,861.637199074074,MERGED,61,85,8,7,5,389,False,1,6,5,1274,146,55.5975,Bug
Rust,264,5383,433.79469907407406,MERGED,4,6,1,0,1,121,True,0,0,0,1540,10,5.649166666666667,Bug
Go,421,1654,1543.961886574074,MERGED,6,47,6,0,1,102,False,0,0,0,3110,53,2.1727777777777777,Document
Go,421,1654,1543.9608217592593,MERGED,6,62,5,0,2,101,False,0,0,0,2848,68,2.1911111111111112,Document
Go,421,1654,1543.960173611111,MERGED,9,67,6,0,2,100,False,0,0,0,3025,76,2.2094444444444443,Document
TypeScript,202,107,1179.0453819444444,MERGED,118,110,1,3,3,256,True,0,3,3,2252,228,179.57805555555555,Document
TypeScript,202,107,1179.0265277777778,MERGED,79,17,2,4,3,254,True,0,4,3,2229,96,180.0675,Document
TypeScript,202,107,1178.9371064814816,MERGED,15,14,1,3,1,249,True,0,3,3,2090,29,182.58277777777778,Document
TypeScript,202,107,1178.9287268518517,MERGED,46,17,1,3,1,247,True,0,3,3,2283,63,182.8,Document
TypeScript,15,34,524.6700347222222,MERGED,6,46,5,0,3,999,False,0,0,0,275,52,1.9052777777777778,Feature
TypeScript,15,34,524.6692824074074,MERGED,11,7,8,0,2,998,False,0,0,0,450,18,0.8941666666666667,Feature
Go,421,1654,1543.1848032407406,MERGED,6,22,2,0,1,12,False,0,0,0,2805,28,22.91,Bug
TypeScript,15,34,524.581712962963,CLOSED,1,1,1,0,2,53,False,0,0,0,313,2,2.9175,Document
TypeScript,307,2556,571.8905208333333,MERGED,0,6,1,0,1,20,True,0,0,0,1042,6,13.36888888888889,Bug
TypeScript,261,3765,706.6347800925927,MERGED,3,10,3,0,3,218,False,0,0,0,2458,13,0.7325,Document
Go,421,1654,1543.154537037037,MERGED,33,47,8,0,1,455,True,0,0,0,2551,80,18.538888888888888,Bug
TypeScript,261,3765,706.5178587962963,MERGED,24,68,2,0,1,928,True,0,0,0,2481,92,0.13416666666666666,Document
TypeScript,261,3765,706.4864004629629,MERGED,9,14,2,0,1,217,False,0,0,0,2262,23,0.8827777777777778,Document
Go,395,660,1300.119525462963,MERGED,12,4,1,0,1,128,False,0,0,0,286,16,0.08972222222222222,Feature
TypeScript,202,107,1174.9055902777777,MERGED,54,58,2,5,7,3,False,1,4,3,1710,112,90.84555555555555,Bug
Python,137,75,720.0748958333334,MERGED,0,170,7,0,8,24,False,0,0,0,1071,170,883.1244444444444,Bug
Rust,264,5383,438.07285879629626,MERGED,37,32,3,1,1,74,False,0,1,1,2461,69,0.7544444444444445,Feature
Python,547,7160,2268.3996064814814,MERGED,30,70,11,0,5,620,True,0,0,0,997,100,72.46861111111112,Bug
Vue,10806,21162,1054.2557291666667,CLOSED,1,21,1,2,1,0,False,1,1,1,1523,22,36.344722222222224,Bug
TypeScript,15,34,523.6756481481482,MERGED,5,0,1,0,1,995,False,0,0,0,281,5,2.000277777777778,Bug
V,2097,34362,1583.6164930555553,MERGED,1,27,3,0,3,217,True,0,0,0,1462,28,23.308055555555555,Document
TypeScript,15,34,523.6314236111111,MERGED,10,21,3,0,3,338,False,0,0,0,326,31,0.1511111111111111,Document
JavaScript,9664,43889,3691.9377430555555,MERGED,3,3,1,0,4,58,True,0,0,0,378,6,23.60388888888889,Feature
TypeScript,2070,16640,1277.196087962963,MERGED,1,1,1,0,1,3,False,0,0,0,2180,2,358.23083333333335,Bug
TypeScript,2070,16640,1277.1215277777778,MERGED,1,2,1,0,1,2,False,0,0,0,2134,3,360.0677777777778,Bug
TypeScript,202,107,1174.0216203703703,MERGED,50,30,2,3,4,237,True,0,3,3,1455,80,90.30277777777778,Document
TypeScript,202,107,1174.010462962963,MERGED,4,4,1,3,3,236,True,0,3,3,1752,8,90.58111111111111,Document
V,2097,34362,1583.4404398148147,MERGED,6,60,3,0,3,224,True,0,0,0,1163,66,11.46888888888889,Bug
JavaScript,9664,43889,3691.8236458333336,MERGED,20,557,11,0,2,319,True,0,0,0,495,577,3.465,Feature
TypeScript,15,34,519.5486342592593,MERGED,1,34,2,0,1,488,True,0,0,0,209,35,2.805277777777778,Feature
JavaScript,9664,43889,3691.139652777778,MERGED,220,282,35,0,1,829,True,0,0,0,898,502,19.219444444444445,Bug
JavaScript,9664,43889,3691.6227199074074,MERGED,7,7,1,1,1,1,False,0,1,1,448,14,4.424166666666666,Feature
Rust,264,5383,436.89797453703704,MERGED,6,6,2,0,1,255,True,0,0,0,1913,12,0.5847222222222223,Bug
TypeScript,12,11,1019.198738425926,CLOSED,45,288,3,0,4,164,False,0,0,0,4642,333,313.61083333333335,Bug
TypeScript,15,34,523.5164583333334,MERGED,50,1003,22,0,22,337,False,0,0,0,465,1053,91.55194444444444,Feature
